customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charges_per_month_tenure,total_services,churn_probability,churn_predicted,risk_tier
5947-SGKCL,0,0,1,1,15,1,1,1,0,1,1,0,1,1,0,1,0,105.35,1559.25,No,0,6.584375,4,0.6378094,1,High
3712-PKXZA,1,0,1,0,61,1,0,2,0,0,0,0,0,0,1,1,1,20.55,1252.0,No,0,0.33145161290322583,0,0.019454293,0,Low
6317-YPKDH,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.95,29.95,Yes,1,14.975,1,0.7114153,1,High
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,45.3,No,0,22.65,0,0.7150392,1,High
9367-WXLCH,1,0,0,0,8,1,1,1,0,0,0,0,0,1,0,0,0,84.5,662.65,Yes,1,9.38888888888889,1,0.84894997,1,High
5524-KHNJP,1,0,1,1,33,1,0,0,1,0,1,0,1,1,1,0,1,74.75,2453.3,No,0,2.198529411764706,4,0.23497693,0,Low
1918-ZBFQJ,0,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,2,79.25,1111.65,Yes,1,5.660714285714286,2,0.8168549,1,High
1024-GUALD,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,24.8,24.8,Yes,1,12.4,0,0.8203427,1,High
4827-USJHP,1,0,0,0,20,1,0,0,0,1,0,0,0,0,0,1,3,51.8,1023.85,No,0,2.4666666666666663,1,0.26258144,0,Low
8167-GJLRN,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,30.4,82.15,No,0,7.6,1,0.5340917,1,Medium
0956-SYCWG,0,0,0,0,13,1,0,2,0,0,0,0,0,0,1,0,2,19.65,244.8,No,0,1.4035714285714285,0,0.041391633,0,Low
8017-UVSZU,0,0,1,0,40,1,1,0,0,1,0,0,0,0,0,0,1,56.6,2379.1,No,0,1.380487804878049,1,0.42023772,0,Medium
7100-FQPRV,1,0,1,1,43,1,1,0,1,0,0,1,0,1,1,1,1,71.9,3173.35,No,0,1.6340909090909093,3,0.12681217,0,Low
2472-OVKUP,1,0,1,0,6,1,0,1,0,1,1,0,0,1,0,1,2,91.0,531.0,Yes,1,13.0,3,0.91142863,1,High
2984-RGEYA,0,0,1,1,69,1,0,2,0,0,0,0,0,0,2,0,0,19.75,1375.4,No,0,0.28214285714285714,0,0.004042963,0,Low
9680-NIAUV,0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,0,1,109.7,8129.3,No,0,1.5027397260273974,5,0.008443843,0,Low
2146-EGVDT,1,0,1,1,59,1,0,2,0,0,0,0,0,0,2,0,1,19.3,1192.7,No,0,0.32166666666666666,0,0.04699109,0,Low
2604-IJPDU,0,0,1,0,20,1,0,1,1,1,0,1,1,0,0,1,2,96.55,1901.65,No,0,4.597619047619047,4,0.80054367,1,High
9178-JHUVJ,1,0,1,1,24,1,1,2,0,0,0,0,0,0,2,1,0,24.1,587.4,No,0,0.9640000000000001,0,0.04141809,0,Low
6168-YBYNP,1,0,0,0,59,1,1,1,0,1,1,1,1,1,0,1,2,111.35,6519.75,No,0,1.8558333333333332,5,0.37221074,0,Medium
7255-SSFBC,1,0,1,1,72,1,1,1,0,1,1,1,1,1,2,1,0,112.25,8041.65,No,0,1.5376712328767124,5,0.022840742,0,Low
3645-DEYGF,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,20.75,20.75,No,0,10.375,0,0.5642306,1,Medium
9323-HGFWY,0,0,1,0,27,1,0,1,1,0,0,1,1,1,1,1,1,101.9,2681.15,No,0,3.6392857142857147,4,0.4474345,0,Medium
8544-GOQSH,0,0,0,0,14,1,0,1,0,1,0,1,0,0,0,1,1,80.05,1112.3,No,0,5.336666666666667,2,0.54606897,1,Medium
3363-DTIVD,1,0,1,1,71,1,1,1,1,0,1,0,1,1,2,0,2,105.55,7405.5,No,0,1.4659722222222222,4,0.045652814,0,Low
7018-WBJNK,1,0,0,1,13,1,0,1,0,0,0,0,1,0,0,1,1,78.3,1033.95,No,0,5.5928571428571425,1,0.5586304,1,Medium
9142-KZXOP,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,No,0,1.5299999999999998,0,0.43653142,0,Medium
7674-YTAFD,0,0,0,0,33,1,0,1,0,1,0,1,0,0,1,1,0,79.95,2684.85,No,0,2.351470588235294,2,0.1262301,0,Low
6348-SNFUS,1,0,1,1,72,0,0,0,1,1,1,1,0,1,2,1,1,55.45,4179.2,No,0,0.7595890410958904,5,0.0025247026,0,Low
1285-OKIPP,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,79.9,79.9,Yes,1,39.95,1,0.96217674,1,High
7825-ECJRF,0,0,0,0,19,1,0,1,1,0,1,1,1,1,0,1,2,106.6,1934.45,Yes,1,5.33,5,0.8056373,1,High
1347-KTTTA,1,0,1,0,64,1,0,1,0,1,1,1,1,1,1,1,1,102.45,6654.1,No,0,1.5761538461538462,5,0.19320463,0,Low
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,Yes,1,15.333333333333334,0,0.8226282,1,High
4195-NZGTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25.25,25.25,No,0,12.625,0,0.71857554,1,High
7157-SMCFK,1,0,0,1,61,1,0,2,0,0,0,0,0,0,2,0,3,19.75,1124.2,No,0,0.3185483870967742,0,0.08170709,0,Low
4709-LKHYG,0,0,1,1,29,1,0,2,0,0,0,0,0,0,1,0,2,20.0,540.05,No,0,0.6666666666666666,0,0.01666511,0,Low
2504-DSHIH,1,1,1,0,23,1,1,1,0,0,0,0,0,1,0,0,2,86.8,1975.85,No,0,3.6166666666666667,1,0.59886897,1,Medium
0699-NDKJM,0,0,1,0,57,0,0,0,1,1,1,0,1,1,0,1,0,58.75,3437.45,No,0,1.0129310344827587,5,0.18790647,0,Low
9286-BHDQG,1,0,1,1,72,0,0,0,1,1,1,1,0,0,2,0,1,45.25,3139.8,No,0,0.6198630136986302,4,0.0052333325,0,Low
0230-WEQUW,1,0,1,0,66,0,0,0,1,1,1,1,1,0,2,1,0,56.6,3789.2,No,0,0.8447761194029851,5,0.004227284,0,Low
2040-LDIWQ,1,0,1,1,65,1,1,0,0,1,1,1,1,1,2,1,0,84.2,5324.5,No,0,1.2757575757575759,5,0.09745012,0,Low
6496-JDSSB,0,0,0,0,8,1,0,1,0,0,0,0,1,0,0,1,0,80.0,624.6,No,0,8.88888888888889,1,0.8314583,1,High
9408-SSNVZ,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,Yes,1,14.030000000000001,0,0.7884708,1,High
4443-EMBNA,0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,0,24.75,1836.9,No,0,0.34375,0,0.0021633469,0,Low
6469-MRVET,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,2,20.2,20.2,No,0,10.1,0,0.21999204,0,Low
0742-MOABM,1,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,3,50.05,179.35,Yes,1,10.01,1,0.6007333,1,High
5961-VUSRV,0,0,0,0,12,1,0,2,0,0,0,0,0,0,1,1,0,19.35,219.35,No,0,1.4884615384615385,0,0.053013004,0,Low
6778-JFCMK,1,0,0,0,24,0,0,0,1,0,0,0,1,1,1,1,3,50.6,1288.75,No,0,2.024,3,0.08127403,0,Low
6341-JVQGF,0,0,1,1,31,1,0,0,1,0,1,1,1,1,1,1,3,81.15,2545.75,No,0,2.5359375,5,0.29556412,0,Low
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,55.2,55.2,Yes,1,27.6,1,0.7297441,1,High
4811-JBUVU,1,0,0,0,30,1,1,1,0,0,0,1,0,1,0,1,1,89.9,2723.15,No,0,2.9000000000000004,2,0.52472293,1,Medium
0945-TSONX,0,0,1,1,47,1,1,0,1,1,0,1,1,1,2,1,1,85.3,4107.25,No,0,1.7770833333333333,5,0.031195194,0,Low
2651-ZCBXV,1,0,0,0,54,1,1,1,1,1,0,1,1,1,2,1,1,108.0,5760.65,No,0,1.9636363636363636,5,0.6287636,1,High
3316-UWXUY,1,0,0,0,50,1,0,1,1,1,0,1,0,1,0,1,1,93.5,4747.5,No,0,1.8333333333333333,4,0.32009187,0,Medium
8937-RDTHP,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,84.6,84.6,Yes,1,42.3,2,0.8566565,1,High
7083-MIOPC,0,0,0,0,72,1,0,2,0,0,0,0,0,0,2,0,1,20.25,1566.9,No,0,0.2773972602739726,0,0.0018490411,0,Low
1984-GPTEH,0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,0,2,25.15,702.0,No,0,0.8383333333333333,0,0.21325739,0,Low
1251-KRREG,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,3,54.4,114.1,Yes,1,18.133333333333333,1,0.7600153,1,High
0621-JFHOL,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,1,3,29.6,299.05,No,0,2.690909090909091,1,0.05749541,0,Low
9903-LYSAB,1,0,1,0,18,1,1,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,No,0,3.85,0,0.7081851,1,High
0094-OIFMO,0,1,0,0,11,1,0,1,0,1,0,0,1,1,0,1,2,95.0,1120.3,Yes,1,7.916666666666667,3,0.9635888,1,High
9227-UAQFT,1,0,0,0,16,1,0,2,0,0,0,0,0,0,2,0,3,19.75,284.35,No,0,1.161764705882353,0,0.030206598,0,Low
7301-ABVAD,0,0,0,0,72,1,1,0,0,1,1,1,1,1,2,0,0,86.6,6350.5,No,0,1.1863013698630136,5,0.0060626925,0,Low
6614-FHDBO,1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,0,0,109.2,7878.3,No,0,1.4958904109589042,5,0.012995152,0,Low
7576-ASEJU,0,0,1,1,41,1,0,0,1,0,0,1,1,1,1,1,1,74.7,3187.65,No,0,1.7785714285714287,4,0.29950166,0,Low
9058-HRZSV,0,1,1,0,65,1,0,1,1,1,1,0,0,1,0,0,2,94.4,6126.15,No,0,1.4303030303030304,4,0.262523,0,Low
4522-AKYLR,0,1,0,0,13,1,0,0,0,1,1,0,0,0,0,1,2,54.8,731.3,No,0,3.914285714285714,2,0.5800525,1,Medium
0221-WMXNQ,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,2,75.35,273.4,No,0,15.069999999999999,1,0.4429499,0,Medium
0303-UNCIP,1,0,0,0,41,1,1,0,0,0,1,0,0,1,1,0,3,65.0,2531.8,No,0,1.5476190476190477,2,0.2208362,0,Low
9947-OTFQU,1,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,2,74.4,1074.3,Yes,1,4.65,1,0.86010224,1,High
0322-YINQP,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,48.55,48.55,Yes,1,24.275,1,0.7368421,1,High
0959-WHOKV,1,0,0,0,42,1,1,1,1,1,1,0,0,1,1,1,2,99.0,4298.45,No,0,2.302325581395349,4,0.38692713,0,Medium
4075-JFPGR,0,0,1,0,51,1,0,1,1,1,1,0,1,0,1,1,2,93.5,4619.55,No,0,1.7980769230769231,4,0.48992896,0,Medium
4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,Yes,1,23.46666666666667,0,0.75511664,1,High
9514-JDSKI,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,40.2,40.2,Yes,1,20.1,2,0.90215886,1,High
3282-ZISZV,1,0,0,1,32,1,1,0,0,1,1,1,1,1,1,0,1,83.7,2633.3,No,0,2.5363636363636366,5,0.32570103,0,Medium
3675-YDUPJ,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,19.85,193.05,No,0,1.8045454545454547,0,0.12620893,0,Low
4111-BNXIF,0,0,1,1,67,0,0,0,0,1,1,1,1,1,2,1,2,59.55,4103.9,No,0,0.8757352941176471,5,0.007530694,0,Low
7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,1,1,2,0,1,115.1,7008.15,No,0,1.8564516129032258,6,0.10717372,0,Low
6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,1,1,1,0,1,114.35,5791.1,No,0,2.242156862745098,6,0.35067883,0,Medium
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,Yes,1,14.866666666666667,0,0.7496288,1,High
5046-NUHWD,0,1,1,0,29,0,0,0,1,0,1,0,0,1,0,1,2,45.0,1228.65,No,0,1.5,3,0.34137133,0,Medium
7273-TEFQD,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,2,41.15,132.2,Yes,1,10.2875,2,0.9100916,1,High
3606-TWKGI,1,1,0,0,13,1,1,1,0,1,1,0,1,1,0,1,2,106.9,1364.3,Yes,1,7.635714285714286,4,0.874804,1,High
7529-ZDFXI,1,1,1,0,57,1,1,1,0,1,0,0,0,1,0,1,2,89.85,4925.35,No,0,1.5491379310344826,2,0.4372038,0,Medium
7605-BDWDC,0,0,0,0,31,0,0,0,1,1,0,1,0,1,2,1,0,49.85,1520.1,No,0,1.5578125,4,0.009102852,0,Low
1950-KSVVJ,0,0,1,0,45,1,1,1,1,1,1,1,1,1,1,0,3,113.3,5032.25,No,0,2.4630434782608694,6,0.14218166,0,Low
0123-CRBRT,0,0,1,1,61,1,1,0,1,1,1,1,1,1,2,0,3,88.1,5526.75,No,0,1.4209677419354838,6,0.00473558,0,Low
6292-TOSSS,1,0,0,0,50,1,1,2,0,0,0,0,0,0,2,0,0,24.9,1195.25,No,0,0.48823529411764705,0,0.021807516,0,Low
3197-ARFOY,0,1,0,0,19,1,0,1,1,1,0,1,1,1,0,1,3,105.0,2007.25,No,0,5.25,5,0.8481986,1,High
6323-AYBRX,1,0,0,0,59,1,0,2,0,0,0,0,0,0,2,0,3,19.35,1099.6,Yes,1,0.3225,0,0.5139533,1,Medium
7014-ZZXAW,0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,1,1,24.25,1732.95,No,0,0.3368055555555556,0,0.0021086622,0,Low
4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,1,1,1,0,1,2,94.45,1511.2,Yes,1,5.555882352941176,3,0.80480146,1,High
7633-MVPUY,1,0,1,0,57,1,0,0,1,1,0,1,0,0,2,1,2,59.75,3450.15,No,0,1.0301724137931034,3,0.03129475,0,Low
6366-ZGQGL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.8,24.8,Yes,1,12.4,0,0.6775558,1,High
4716-HHKQH,1,1,1,0,20,1,1,1,0,1,0,1,1,1,0,0,2,107.05,2172.05,No,0,5.097619047619047,4,0.7085291,1,High
5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,Yes,1,35.3,0,0.8774801,1,High
6432-TWQLB,1,0,1,0,5,1,1,1,0,1,0,1,0,0,0,1,2,85.4,401.1,Yes,1,14.233333333333334,2,0.89888346,1,High
4484-GLZOU,0,0,1,0,52,1,1,1,0,1,1,0,1,1,0,1,2,105.05,5624.85,Yes,1,1.982075471698113,4,0.80371666,1,High
3179-GBRWV,1,1,1,0,21,1,0,0,1,1,0,0,0,1,0,1,0,64.95,1339.8,No,0,2.9522727272727276,3,0.35863847,0,Medium
8645-KWHJO,1,0,0,0,14,0,0,0,0,0,1,1,1,1,0,1,2,55.0,771.95,No,0,3.6666666666666665,4,0.70338786,1,High
4130-MZLCC,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,50.55,244.75,No,0,8.424999999999999,1,0.41202766,0,Medium
0314-TKOSI,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,3,55.15,322.9,No,0,7.878571428571428,2,0.5332999,1,Medium
8229-MYEJZ,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,2,51.2,498.25,No,0,4.654545454545455,1,0.5109327,1,Medium
2080-SRCDE,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,3,25.4,25.4,No,0,12.7,0,0.56336415,1,Medium
9577-WJVCQ,0,0,0,0,68,1,1,0,1,0,0,0,0,0,0,0,3,54.45,3687.75,No,0,0.7891304347826087,1,0.013598328,0,Low
9512-UIBFX,1,0,1,1,18,1,0,1,0,0,1,0,1,1,0,0,3,95.15,1779.95,Yes,1,5.007894736842106,3,0.68625236,1,High
6202-DYYFX,0,0,0,0,22,1,1,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,No,0,3.3043478260869565,0,0.14223361,0,Low
3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,No,0,2.111904761904762,0,0.48617756,0,Medium
5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,Yes,1,35.0,0,0.9358993,1,High
3488-PGMQJ,1,1,0,0,8,1,0,1,0,1,0,0,0,0,0,1,2,74.5,606.55,Yes,1,8.277777777777779,1,0.82581717,1,High
3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,Yes,1,4.077272727272727,0,0.632803,1,High
7534-BFESC,1,1,0,0,24,1,1,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,Yes,1,3.0439999999999996,0,0.7168043,1,High
3727-OWVYD,1,0,0,0,35,1,0,0,1,1,1,0,0,0,1,0,3,61.2,2021.2,No,0,1.7000000000000002,3,0.051787283,0,Low
2294-SALNE,1,0,1,1,23,1,0,1,0,1,1,1,0,0,1,0,3,86.8,1940.8,No,0,3.6166666666666667,3,0.15740953,0,Low
4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,1,1,0,1,2,89.35,567.8,No,0,12.764285714285714,2,0.9015141,1,High
1563-IWQEX,0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,3,19.7,220.35,No,0,1.5153846153846153,0,0.13779089,0,Low
8203-XJZRC,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.25,20.25,No,0,10.125,0,0.50537086,1,Medium
6556-DBKZF,0,0,1,1,71,1,0,1,0,0,1,0,0,0,2,0,2,76.05,5436.45,No,0,1.05625,1,0.03674696,0,Low
6851-WEFYX,1,1,1,0,35,1,1,1,0,0,1,0,1,1,0,1,2,100.8,3437.5,No,0,2.8,3,0.7456163,1,High
2985-JUUBZ,1,0,1,1,40,1,1,0,0,0,1,0,1,1,0,1,2,74.55,3015.75,No,0,1.818292682926829,3,0.35068944,0,Medium
6390-DSAZX,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,73.6,73.6,Yes,1,36.8,1,0.8427816,1,High
0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,0,1,1,1,1,0,64.9,1509.8,No,0,2.704166666666667,2,0.23326741,0,Low
8098-LLAZX,0,1,0,0,4,1,1,1,0,0,0,0,1,1,0,1,2,95.45,396.1,Yes,1,19.09,2,0.89597625,1,High
8266-VBFQL,1,0,0,0,4,1,0,1,0,0,1,1,0,1,0,1,2,90.4,356.65,No,0,18.080000000000002,3,0.8858296,1,High
8181-YHCMF,0,0,1,1,68,0,0,0,0,1,1,1,1,1,2,0,1,60.3,4109.0,No,0,0.8739130434782608,5,0.005283316,0,Low
2240-HSJQD,1,0,0,1,38,1,1,1,0,1,0,0,0,0,0,1,3,81.85,3141.7,No,0,2.0987179487179484,1,0.3341145,0,Medium
1248-DYXUB,1,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,24.8,1229.1,No,0,0.4679245283018868,0,0.0076835607,0,Low
0265-EDXBD,1,1,1,0,32,1,1,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,Yes,1,2.26969696969697,0,0.76440823,1,High
4115-BNPJY,1,0,1,1,29,1,0,0,0,0,1,1,1,1,2,0,3,75.55,2054.4,No,0,2.518333333333333,4,0.023037441,0,Low
3167-SNQPL,1,1,1,1,38,1,1,1,0,1,0,0,1,1,0,0,2,101.15,3741.85,No,0,2.5935897435897437,3,0.6554143,1,High
4091-TVOCN,1,0,0,1,48,1,1,0,1,0,1,0,1,1,1,1,1,78.75,3682.45,No,0,1.6071428571428572,4,0.1794306,0,Low
1098-TDVUQ,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,19.25,19.25,No,0,9.625,0,0.25082487,0,Low
7277-OZCGZ,0,0,0,0,22,1,0,1,1,0,0,1,0,1,0,1,2,89.05,1886.25,No,0,3.8717391304347823,3,0.53729755,1,Medium
1557-EMYVT,0,0,0,0,43,1,1,1,1,1,1,1,1,1,2,0,1,115.05,4895.1,No,0,2.6147727272727272,6,0.24137262,0,Low
2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,No,0,11.558333333333332,0,0.77165467,1,High
7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,2,80.6,415.55,Yes,1,13.433333333333332,1,0.8824852,1,High
5027-YOCXN,1,0,1,1,51,1,1,1,1,1,0,1,1,1,1,0,1,110.05,5686.4,No,0,2.1163461538461537,5,0.28851262,0,Low
3973-SKMLN,1,0,0,0,71,1,0,2,0,0,0,0,0,0,2,1,1,19.9,1355.1,No,0,0.27638888888888885,0,0.0023376078,0,Low
2321-OMBXY,0,0,1,1,38,1,0,0,1,1,0,1,1,1,1,0,1,80.3,3058.65,Yes,1,2.0589743589743588,5,0.49018407,0,Medium
2840-XANRC,1,1,1,0,24,1,0,1,0,0,1,0,1,1,0,1,2,93.15,2231.05,Yes,1,3.7260000000000004,3,0.75030625,1,High
6745-JEFZB,1,0,1,0,35,1,1,1,0,0,0,1,1,0,0,1,1,91.5,3236.35,No,0,2.5416666666666665,2,0.4693133,0,Medium
5020-ZSTTY,0,1,0,0,54,1,1,0,1,1,0,1,1,1,1,0,0,82.45,4350.1,Yes,1,1.4990909090909093,5,0.35685307,0,Medium
9880-TDQAC,0,0,1,1,72,0,0,0,0,1,1,1,1,1,2,1,2,60.0,4264.0,No,0,0.821917808219178,5,0.008012487,0,Low
8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,No,0,22.4,0,0.7784007,1,High
7102-JJVTX,0,0,1,1,9,1,0,0,1,0,0,0,0,0,1,0,3,48.6,422.3,No,0,4.86,1,0.09292555,0,Low
8626-PTQGE,1,0,0,0,69,0,0,0,1,1,0,1,1,1,2,1,0,60.05,4176.7,No,0,0.8578571428571428,5,0.0062925317,0,Low
4983-CLMLV,0,0,1,0,52,1,1,1,0,1,0,1,1,1,0,1,1,102.7,5138.1,No,0,1.937735849056604,4,0.61521167,1,High
5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,1,1,0,0,1,2,82.9,880.05,No,0,6.908333333333334,2,0.77669466,1,High
5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,Yes,1,23.45,0,0.8274182,1,High
5697-GOMBF,0,1,1,1,28,0,0,0,0,0,0,0,1,0,0,1,2,35.9,973.65,No,0,1.2379310344827585,1,0.40915775,0,Medium
2739-CACDQ,0,1,0,0,17,1,1,1,0,0,1,0,0,0,0,1,1,82.65,1470.05,No,0,4.591666666666667,1,0.70066327,1,High
9385-EHGDO,0,0,1,1,35,1,0,2,0,0,0,0,0,0,2,1,3,19.85,739.35,No,0,0.5513888888888889,0,0.007544202,0,Low
9498-FIMXL,0,0,0,0,8,1,0,2,0,0,0,0,0,0,1,1,3,19.2,161.95,No,0,2.1333333333333333,0,0.022131486,0,Low
2379-GYFLQ,1,0,0,0,46,1,1,1,0,1,1,0,1,0,1,1,1,94.9,4422.95,No,0,2.019148936170213,3,0.19996575,0,Low
0122-OAHPZ,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,73.85,511.25,Yes,1,9.23125,0,0.83882767,1,High
2868-SNELZ,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,3,80.6,155.8,Yes,1,26.866666666666664,1,0.85550135,1,High
4322-RCYMT,1,0,1,1,68,1,1,0,0,1,1,1,0,1,1,1,0,75.8,5293.95,Yes,1,1.098550724637681,4,0.53114724,1,Medium
6680-NENYN,0,0,0,0,43,1,1,1,0,1,1,0,1,1,2,1,2,104.6,4759.85,Yes,1,2.377272727272727,4,0.61712897,1,High
2088-IEBAU,0,0,0,0,68,1,1,0,1,1,1,1,1,1,2,1,2,88.15,6148.45,No,0,1.277536231884058,6,0.041082803,0,Low
7982-VCELR,0,0,0,0,36,1,0,1,0,1,0,0,1,1,0,1,1,94.8,3565.65,No,0,2.562162162162162,3,0.47046107,0,Medium
1343-EHPYB,1,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,2,103.4,6603.0,Yes,1,1.615625,4,0.59459305,1,Medium
6035-BXTTY,0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,0,0,54.65,1830.1,No,0,1.656060606060606,2,0.18976578,0,Low
6885-PKOAM,0,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,1,85.75,6223.8,No,0,1.1909722222222223,6,0.0057147546,0,Low
7520-HQWJU,0,0,1,1,66,1,1,0,1,1,1,0,0,0,0,1,0,67.45,4508.65,No,0,1.0067164179104477,3,0.1295711,0,Low
9639-BUJXT,1,0,0,0,63,1,0,2,0,0,0,0,0,0,1,0,3,20.5,1328.15,No,0,0.3203125,0,0.020297496,0,Low
5924-SNGKP,0,0,0,1,41,1,0,2,0,0,0,0,0,0,1,1,1,20.25,865.0,No,0,0.48214285714285715,0,0.006741422,0,Low
0021-IKXGC,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,72.1,72.1,No,0,36.05,0,0.9343409,1,High
2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,2,90.4,168.2,Yes,1,30.133333333333336,2,0.9423108,1,High
8966-SNIZF,0,0,1,0,70,1,0,2,0,0,0,0,0,0,2,0,0,19.45,1303.5,No,0,0.27394366197183095,0,0.010230904,0,Low
6243-OZGFH,0,0,0,0,23,0,0,0,0,0,0,0,1,1,0,1,2,44.95,996.85,No,0,1.8729166666666668,2,0.43178448,0,Medium
4654-DLAMQ,0,1,1,0,64,1,0,1,1,1,1,0,0,1,1,0,0,97.0,6430.9,No,0,1.4923076923076923,4,0.0689066,0,Low
0513-RBGPE,1,0,1,1,37,1,1,0,1,0,1,1,0,0,2,1,1,62.8,2278.75,No,0,1.6526315789473685,3,0.039113063,0,Low
5160-UXJED,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,No,0,2.477777777777778,0,0.16188912,0,Low
4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,1,1,0,1,2,89.15,574.35,No,0,11.14375,2,0.87826264,1,High
0219-YTZUE,1,0,1,1,4,1,1,1,0,1,1,0,0,0,0,1,0,84.8,371.9,Yes,1,16.96,2,0.9098018,1,High
0623-IIHUG,0,1,0,0,21,0,0,0,1,0,0,0,1,0,0,1,2,41.9,840.1,Yes,1,1.9045454545454545,2,0.7684007,1,High
4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,80.25,846.0,Yes,1,7.295454545454546,1,0.8345029,1,High
3351-NGXYI,0,1,0,0,16,1,1,0,1,0,0,0,0,0,0,1,2,54.1,889.0,No,0,3.182352941176471,1,0.6071476,1,High
8984-EYLLL,1,0,1,0,64,1,1,1,0,1,0,1,1,1,2,1,2,105.25,6823.4,No,0,1.6192307692307693,4,0.109369874,0,Low
